img,idx_label,RGB.ROI_01.redDN,RGB.ROI_01.greenDN,RGB.ROI_01.blueDN,RGB.ROI_01.2G_RBi,RGB.ROI_01.pctR,RGB.ROI_01.pctG,RGB.ROI_01.pctB,RGB.ROI_01.nNDVI,RGB.ROI_01.totalRGB,RGB.ROI_01.AnyColor,RGB.ROI_02.redDN,RGB.ROI_02.greenDN,RGB.ROI_02.blueDN,RGB.ROI_02.2G_RBi,RGB.ROI_02.pctR,RGB.ROI_02.pctG,RGB.ROI_02.pctB,RGB.ROI_02.nNDVI,RGB.ROI_02.totalRGB,RGB.ROI_02.AnyColor,RGB.ROI_03.redDN,RGB.ROI_03.greenDN,RGB.ROI_03.blueDN,RGB.ROI_03.2G_RBi,RGB.ROI_03.pctR,RGB.ROI_03.pctG,RGB.ROI_03.pctB,RGB.ROI_03.nNDVI,RGB.ROI_03.totalRGB,RGB.ROI_03.AnyColor,RGB.ROI_04.redDN,RGB.ROI_04.greenDN,RGB.ROI_04.blueDN,RGB.ROI_04.2G_RBi,RGB.ROI_04.pctR,RGB.ROI_04.pctG,RGB.ROI_04.pctB,RGB.ROI_04.nNDVI,RGB.ROI_04.totalRGB,RGB.ROI_04.AnyColor,RGB.ROI_05.redDN,RGB.ROI_05.greenDN,RGB.ROI_05.blueDN,RGB.ROI_05.2G_RBi,RGB.ROI_05.pctR,RGB.ROI_05.pctG,RGB.ROI_05.pctB,RGB.ROI_05.nNDVI,RGB.ROI_05.totalRGB,RGB.ROI_05.AnyColor,RGB.ROI_06.redDN,RGB.ROI_06.greenDN,RGB.ROI_06.blueDN,RGB.ROI_06.2G_RBi,RGB.ROI_06.pctR,RGB.ROI_06.pctG,RGB.ROI_06.pctB,RGB.ROI_06.nNDVI,RGB.ROI_06.totalRGB,RGB.ROI_06.AnyColor,RGB.ROI_07.redDN,RGB.ROI_07.greenDN,RGB.ROI_07.blueDN,RGB.ROI_07.2G_RBi,RGB.ROI_07.pctR,RGB.ROI_07.pctG,RGB.ROI_07.pctB,RGB.ROI_07.nNDVI,RGB.ROI_07.totalRGB,RGB.ROI_07.AnyColor,RGB.ROI_08.redDN,RGB.ROI_08.greenDN,RGB.ROI_08.blueDN,RGB.ROI_08.2G_RBi,RGB.ROI_08.pctR,RGB.ROI_08.pctG,RGB.ROI_08.pctB,RGB.ROI_08.nNDVI,RGB.ROI_08.totalRGB,RGB.ROI_08.AnyColor,RGB.ROI_09.redDN,RGB.ROI_09.greenDN,RGB.ROI_09.blueDN,RGB.ROI_09.2G_RBi,RGB.ROI_09.pctR,RGB.ROI_09.pctG,RGB.ROI_09.pctB,RGB.ROI_09.nNDVI,RGB.ROI_09.totalRGB,RGB.ROI_09.AnyColor,RGB.ROI_10.redDN,RGB.ROI_10.greenDN,RGB.ROI_10.blueDN,RGB.ROI_10.2G_RBi,RGB.ROI_10.pctR,RGB.ROI_10.pctG,RGB.ROI_10.pctB,RGB.ROI_10.nNDVI,RGB.ROI_10.totalRGB,RGB.ROI_10.AnyColor,RGB.ROI_11.redDN,RGB.ROI_11.greenDN,RGB.ROI_11.blueDN,RGB.ROI_11.2G_RBi,RGB.ROI_11.pctR,RGB.ROI_11.pctG,RGB.ROI_11.pctB,RGB.ROI_11.nNDVI,RGB.ROI_11.totalRGB,RGB.ROI_11.AnyColor,RGB.ROI_12.redDN,RGB.ROI_12.greenDN,RGB.ROI_12.blueDN,RGB.ROI_12.2G_RBi,RGB.ROI_12.pctR,RGB.ROI_12.pctG,RGB.ROI_12.pctB,RGB.ROI_12.nNDVI,RGB.ROI_12.totalRGB,RGB.ROI_12.AnyColor,HSV.ROI_01.Hue,HSV.ROI_01.Saturation,HSV.ROI_01.Value,HSV.ROI_02.Hue,HSV.ROI_02.Saturation,HSV.ROI_02.Value,HSV.ROI_03.Hue,HSV.ROI_03.Saturation,HSV.ROI_03.Value,HSV.ROI_04.Hue,HSV.ROI_04.Saturation,HSV.ROI_04.Value,HSV.ROI_05.Hue,HSV.ROI_05.Saturation,HSV.ROI_05.Value,HSV.ROI_06.Hue,HSV.ROI_06.Saturation,HSV.ROI_06.Value,HSV.ROI_07.Hue,HSV.ROI_07.Saturation,HSV.ROI_07.Value,HSV.ROI_08.Hue,HSV.ROI_08.Saturation,HSV.ROI_08.Value,HSV.ROI_09.Hue,HSV.ROI_09.Saturation,HSV.ROI_09.Value,HSV.ROI_10.Hue,HSV.ROI_10.Saturation,HSV.ROI_10.Value,HSV.ROI_11.Hue,HSV.ROI_11.Saturation,HSV.ROI_11.Value,HSV.ROI_12.Hue,HSV.ROI_12.Saturation,HSV.ROI_12.Value,Lab.ROI_01.L*,Lab.ROI_01.a*,Lab.ROI_01.b*,Lab.ROI_01.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_02.L*,Lab.ROI_02.a*,Lab.ROI_02.b*,Lab.ROI_02.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_03.L*,Lab.ROI_03.a*,Lab.ROI_03.b*,Lab.ROI_03.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_04.L*,Lab.ROI_04.a*,Lab.ROI_04.b*,Lab.ROI_04.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_05.L*,Lab.ROI_05.a*,Lab.ROI_05.b*,Lab.ROI_05.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_06.L*,Lab.ROI_06.a*,Lab.ROI_06.b*,Lab.ROI_06.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_07.L*,Lab.ROI_07.a*,Lab.ROI_07.b*,Lab.ROI_07.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_08.L*,Lab.ROI_08.a*,Lab.ROI_08.b*,Lab.ROI_08.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_09.L*,Lab.ROI_09.a*,Lab.ROI_09.b*,Lab.ROI_09.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_10.L*,Lab.ROI_10.a*,Lab.ROI_10.b*,Lab.ROI_10.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_11.L*,Lab.ROI_11.a*,Lab.ROI_11.b*,Lab.ROI_11.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_12.L*,Lab.ROI_12.a*,Lab.ROI_12.b*,Lab.ROI_12.test(L*a*)=a*(1+(L*)/2550)
cam_2_2010_0716_120007.jpg,10.197,88.706110,83.245204,56.652749,21.131549,0.388034,0.364146,0.247820,-0.031758,228.604063,-58.645817,123.684506,101.906729,74.172387,5.956564,0.412607,0.339957,0.247436,-0.096536,299.763622,-77.246461,105.470467,92.813599,56.436951,23.719780,0.414063,0.364374,0.221564,-0.063832,254.721016,-85.410165,114.663519,95.887661,63.226717,13.885086,0.418819,0.350239,0.230942,-0.089175,273.777897,-84.097747,113.521962,102.121962,66.400426,24.321535,0.402497,0.362078,0.235425,-0.052865,282.044350,-82.843070,128.580455,108.126919,80.656661,7.016721,0.405151,0.340703,0.254146,-0.086409,317.364035,-75.394052,112.850034,104.062408,70.635642,24.639139,0.392456,0.361896,0.245648,-0.040512,287.548083,-75.641157,78.906640,78.658722,42.356578,36.054226,0.394687,0.393447,0.211866,-0.001573,199.921940,-72.852206,110.732261,103.040623,68.178053,27.170931,0.392736,0.365456,0.241808,-0.035980,281.950936,-77.416777,117.556170,104.650249,69.820513,21.923815,0.402552,0.358358,0.239089,-0.058081,292.026932,-82.565394,117.473113,104.553919,71.386134,20.248591,0.400368,0.356337,0.243296,-0.058187,293.413167,-79.254763,247.051724,254.860041,237.926978,24.741379,0.333926,0.344481,0.321593,0.015557,739.838742,-26.057809,0.137885,0.372079,0.348267,0.093542,0.410213,0.485037,0.123422,0.481103,0.413610,0.104706,0.463672,0.449661,0.126383,0.420187,0.445184,0.096207,0.383199,0.504237,0.132604,0.383477,0.442661,0.166960,0.495147,0.317555,0.137125,0.389020,0.434335,0.123211,0.417313,0.461005,0.126182,0.412794,0.462756,0.246630,0.066438,0.999451,89.951798,126.893277,144.472513,125.895637,113.810355,133.932519,147.174714,134.132648,101.595398,129.254945,150.819368,128.828931,106.617167,132.315129,149.619957,132.139599,111.214925,128.546269,149.962473,128.607513,119.689830,133.270422,146.621025,133.776841,112.436987,127.508944,148.211836,127.630802,83.154975,123.533722,149.386553,122.233225,111.274598,126.906621,148.865471,126.970054,114.094816,129.220808,149.619258,129.428312,113.746672,129.214660,148.764499,129.404513,252.607505,123.003043,135.203854,129.881928
cam_2_2010_0717_120007.jpg,10.198,92.298243,85.796389,59.574883,19.719652,0.388347,0.360990,0.250663,-0.036508,237.669515,-58.944865,128.870661,105.345744,78.408765,3.412061,0.412221,0.336971,0.250808,-0.100441,312.625170,-77.398875,108.904602,95.462569,59.730426,22.290110,0.412365,0.361467,0.226168,-0.065774,264.097596,-84.906319,119.116094,98.919099,67.265773,11.456330,0.417510,0.346718,0.235771,-0.092632,285.300966,-83.503648,114.377399,102.137740,67.985501,21.912580,0.402029,0.359007,0.238964,-0.056530,284.500640,-80.544136,132.319216,110.633361,83.874452,5.073054,0.404860,0.338507,0.256633,-0.089260,326.827029,-75.203673,116.269939,105.946738,73.550370,22.073167,0.393113,0.358210,0.248677,-0.046456,295.767048,-75.115938,82.636345,80.945566,44.450978,34.803809,0.397227,0.389100,0.213673,-0.010336,208.032889,-74.679954,114.225270,104.919546,72.073859,23.539963,0.392232,0.360278,0.247491,-0.042464,291.218676,-74.997098,120.628297,106.550267,72.838591,19.633647,0.402071,0.355147,0.242781,-0.061969,300.017156,-81.501384,120.934781,106.715592,74.096710,18.399693,0.400782,0.353659,0.245559,-0.062461,301.747084,-79.456953,250.177485,254.866126,222.342799,37.211968,0.343940,0.350386,0.305674,0.009284,727.386410,-60.358012,0.132536,0.368523,0.362052,0.089387,0.401643,0.505375,0.120925,0.467469,0.427077,0.100668,0.449879,0.467122,0.122564,0.410609,0.448539,0.093068,0.376336,0.518899,0.126923,0.376533,0.455972,0.161002,0.488424,0.329963,0.130917,0.373290,0.447942,0.119342,0.407312,0.473052,0.122224,0.408311,0.476062,0.191325,0.127604,0.999475,92.936805,127.427696,144.345639,126.575020,117.838278,134.696335,146.933876,135.110369,104.606113,129.631937,150.513942,129.357733,110.186159,132.976502,149.188090,132.986210,111.497655,129.087420,149.221322,129.163235,122.611294,133.812500,146.345121,134.474284,114.812508,128.289845,147.783591,128.531961,86.001353,124.152789,149.632702,122.984358,113.693221,127.814297,147.923503,127.999413,116.389965,129.825125,149.122671,130.150449,116.291676,129.810063,148.601446,130.130346,252.402637,122.267748,143.095335,129.095690
cam_2_2010_0718_120007.jpg,10.199,91.992423,82.902467,57.879574,15.932936,0.395200,0.356149,0.248651,-0.051974,232.774464,-59.135741,125.914485,103.149893,74.189839,6.195462,0.415211,0.340143,0.244646,-0.099381,303.254218,-80.684700,106.861126,93.276511,55.600412,24.091484,0.417854,0.364735,0.217412,-0.067876,255.738049,-88.936813,116.500751,96.765558,63.160193,13.870172,0.421453,0.350059,0.228488,-0.092538,276.426502,-86.945923,113.243923,99.278465,64.876333,20.436674,0.408235,0.357891,0.233874,-0.065713,277.398721,-82.769723,129.298657,108.039337,79.595121,7.184896,0.407968,0.340890,0.251142,-0.089574,316.933114,-78.147752,114.439812,103.829859,69.663753,23.556153,0.397452,0.360604,0.241944,-0.048609,287.933423,-78.942165,81.745837,79.618027,41.649875,35.840341,0.402662,0.392180,0.205158,-0.013186,203.013739,-78.064113,111.091796,102.385650,66.077552,27.601952,0.397388,0.366245,0.236367,-0.040783,279.554999,-81.322342,118.537355,104.692308,68.374654,22.472607,0.406501,0.359022,0.234478,-0.062022,291.604317,-86.480354,118.921442,104.078688,70.479941,18.755994,0.405211,0.354636,0.240152,-0.066559,293.480071,-82.040248,250.023327,254.859026,240.005071,19.689655,0.335653,0.342144,0.322203,0.009578,744.887424,-24.872211,0.122024,0.383031,0.360815,0.093632,0.422088,0.493782,0.122422,0.496544,0.419063,0.103837,0.472518,0.456866,0.118746,0.431683,0.444094,0.096281,0.396095,0.507054,0.127587,0.400999,0.448784,0.159217,0.516298,0.325178,0.135321,0.410334,0.435655,0.122000,0.435080,0.464852,0.120577,0.428622,0.467539,0.224587,0.058285,0.999447,90.593423,128.805900,144.149605,127.825633,115.302889,134.205546,148.007369,134.484635,102.296566,129.590865,151.674382,129.199377,107.772103,132.660622,150.260622,132.544719,109.012367,129.898507,149.731770,129.848197,119.801398,133.521656,147.314693,134.034871,112.643847,128.274512,148.888769,128.407508,84.638739,124.246774,150.552873,123.011066,110.773674,127.232920,149.831707,127.271523,114.369305,129.547869,150.589190,129.769844,113.720314,130.063436,149.307396,130.253192,252.996957,124.485801,134.660243,131.466621
cam_2_2010_0719_120007.jpg,10.200,90.492342,83.842818,56.335160,20.858133,0.392302,0.363475,0.244224,-0.038142,230.670321,-61.664840,126.540237,103.250339,74.597634,5.362808,0.415720,0.339206,0.245074,-0.101353,304.388210,-80.595307,106.549245,93.034684,55.123352,24.396772,0.418320,0.365261,0.216418,-0.067714,254.707280,-89.337225,117.163197,96.615021,63.951180,12.115665,0.421861,0.347875,0.230264,-0.096119,277.729399,-85.875858,112.743710,99.848188,63.757783,23.194883,0.407975,0.361311,0.230714,-0.060659,276.349680,-85.076333,129.395696,107.877193,79.675987,6.682703,0.408254,0.340361,0.251384,-0.090691,316.948876,-77.920916,114.726026,104.090518,69.395427,24.059583,0.398061,0.361160,0.240779,-0.048605,288.211970,-80.025689,81.602623,79.708472,41.707952,36.106370,0.401946,0.392616,0.205439,-0.011742,203.019047,-77.895192,111.641519,103.083619,67.504616,27.021103,0.395570,0.365247,0.239183,-0.039855,282.229755,-79.715906,118.080059,103.971592,68.175060,21.688065,0.406855,0.358243,0.234903,-0.063537,290.226711,-85.701531,118.962342,104.442132,70.220572,19.701351,0.405151,0.355699,0.239150,-0.064995,293.625046,-82.963330,248.913793,254.688641,240.198783,20.264706,0.334651,0.342415,0.322934,0.011467,743.801217,-23.204868,0.134341,0.390185,0.354948,0.092102,0.419802,0.496236,0.122739,0.498645,0.417840,0.101254,0.467797,0.459464,0.122825,0.439789,0.442132,0.095238,0.395233,0.507434,0.128366,0.403575,0.449915,0.160484,0.515309,0.325140,0.135350,0.400299,0.437930,0.120923,0.434433,0.463060,0.122125,0.430833,0.467720,0.235309,0.056894,0.998779,90.841851,127.372239,145.168789,126.415292,115.592980,134.478573,147.888501,134.773528,102.009478,129.534066,151.797734,129.128166,107.875000,133.122425,149.887232,133.011490,109.250746,129.245203,150.480171,129.207227,119.715598,133.670641,147.223821,134.179932,112.905313,128.262811,149.199866,128.408946,84.673085,124.147273,150.524459,122.914227,111.502506,127.273279,149.372989,127.348271,113.696366,129.737871,150.359159,129.925933,114.007199,129.856060,149.590811,130.060122,252.753550,124.119675,134.334686,131.068116
cam_2_2010_0720_120007.jpg,10.201,89.879252,85.094148,57.317427,22.991617,0.386926,0.366326,0.246749,-0.027348,232.290827,-60.338546,125.508241,103.420399,75.429901,5.902657,0.412370,0.339798,0.247832,-0.096484,304.358542,-78.068838,107.532143,95.269849,57.798077,25.209478,0.412633,0.365579,0.221788,-0.060464,260.600069,-87.205838,116.756867,97.369528,65.375107,12.607082,0.417733,0.348369,0.233899,-0.090542,279.501502,-83.376180,112.201279,100.144563,64.965032,23.122814,0.404605,0.361127,0.234268,-0.056779,277.310874,-82.415778,127.935581,107.800027,80.796053,6.868421,0.404179,0.340566,0.255254,-0.085416,316.531661,-74.143503,114.171621,104.520915,70.830935,24.039274,0.394343,0.361010,0.244647,-0.044129,289.523470,-77.030666,80.090550,79.670587,42.131453,37.119172,0.396699,0.394619,0.208683,-0.002629,201.892590,-75.498231,110.853073,103.083355,68.524136,26.789501,0.392455,0.364948,0.242597,-0.036318,282.460564,-76.888156,117.082088,104.597122,69.604685,22.507471,0.401952,0.359090,0.238958,-0.056320,291.283896,-82.469840,118.306560,104.983157,71.436558,20.223195,0.401412,0.356206,0.242383,-0.059669,294.726276,-80.416600,246.637931,254.926978,243.512170,19.703854,0.331023,0.342148,0.326828,0.016526,745.077079,-14.540568,0.142354,0.377410,0.352880,0.093107,0.409098,0.492189,0.125597,0.481391,0.421695,0.102675,0.454425,0.457870,0.124201,0.426040,0.440005,0.096313,0.379574,0.501708,0.130666,0.387925,0.447788,0.166345,0.503547,0.321731,0.137170,0.387017,0.434951,0.124251,0.416517,0.459148,0.124725,0.418235,0.465800,0.294966,0.046083,0.999714,91.662744,126.434145,145.018378,125.524947,115.432616,134.022300,147.318596,134.307826,103.944918,128.943681,151.275824,128.637499,108.347532,132.635193,149.293240,132.549242,109.362900,128.915991,149.847335,128.883783,119.293723,133.148712,146.307429,133.633985,113.127505,127.891056,148.472226,128.047911,84.293609,123.484388,150.066091,122.239550,111.331839,126.974941,148.716961,127.041258,113.948349,129.048515,149.654676,129.248330,114.277177,129.368708,149.022517,129.585701,252.842799,123.682556,132.343813,130.610855
cam_2_2010_0721_120007.jpg,10.202,90.357891,85.375947,61.009512,19.384491,0.381670,0.360627,0.257703,-0.028349,236.743350,-53.714815,125.497188,104.585224,78.555168,5.118092,0.406617,0.338861,0.254522,-0.090889,308.637580,-72.972077,106.608379,94.831799,59.855838,23.199382,0.407998,0.362929,0.229073,-0.058462,261.296016,-81.728503,116.849356,98.354185,68.592704,11.266309,0.411737,0.346566,0.241697,-0.085943,283.796245,-78.018133,112.690405,101.255437,68.137740,21.682729,0.399493,0.358955,0.241552,-0.053448,282.083582,-77.670362,127.463268,108.720943,83.103481,6.875137,0.399211,0.340511,0.260278,-0.079355,319.287692,-69.977248,113.654203,105.121722,73.651648,22.937592,0.388658,0.359480,0.251863,-0.039001,292.427572,-71.472629,80.511865,80.293714,45.118339,34.957223,0.390979,0.389919,0.219102,-0.001357,205.923918,-70.568901,110.753891,103.555262,70.907940,25.448694,0.388314,0.363075,0.248610,-0.033590,285.217093,-72.493274,116.661317,104.800775,71.958864,20.981369,0.397590,0.357169,0.245241,-0.053556,293.420956,-77.544365,118.424829,105.928075,74.641586,18.789735,0.396077,0.354281,0.249642,-0.055701,298.994491,-75.069731,244.325558,254.963489,247.849899,17.751521,0.327015,0.341253,0.331732,0.021306,747.138945,-3.589249,0.137856,0.337140,0.354586,0.092403,0.382311,0.492146,0.124340,0.453005,0.418072,0.101720,0.425956,0.458233,0.124032,0.399967,0.441923,0.097221,0.357718,0.499856,0.132240,0.360120,0.445871,0.167068,0.468813,0.323834,0.137499,0.364356,0.434516,0.123847,0.393457,0.457495,0.124689,0.388975,0.466219,0.388522,0.041897,0.999865,92.177817,126.960503,143.049170,126.073164,116.388986,133.660268,146.002133,133.995151,103.531181,128.914148,149.839011,128.587120,109.212124,132.409227,147.897639,132.368317,110.439232,128.856290,148.530490,128.878485,119.939693,132.659814,145.276316,133.176911,113.557633,127.595158,147.033221,127.773172,85.001457,123.607098,148.702748,122.395335,111.751517,126.884199,147.550778,126.971352,114.084855,128.943184,148.376499,129.149739,115.123507,129.209838,147.612594,129.469449,252.640974,123.224138,130.297160,130.117005
cam_2_2010_0722_120007.jpg,10.203,90.505401,84.556989,61.439948,17.168628,0.382683,0.357531,0.259786,-0.033979,236.502338,-52.182492,124.565639,103.198565,78.487493,3.343998,0.406743,0.336973,0.256284,-0.093812,306.251697,-70.789219,104.343681,91.680151,58.713530,20.303091,0.409613,0.359901,0.230487,-0.064602,254.737363,-78.596772,115.294099,96.820172,69.106760,9.239485,0.409977,0.344285,0.245738,-0.087094,281.221030,-73.900751,109.952665,98.553945,66.446908,20.708316,0.399895,0.358439,0.241666,-0.054668,274.953518,-75.612793,125.876919,106.684896,82.484375,5.008498,0.399551,0.338633,0.261817,-0.082524,315.046190,-67.593065,112.287155,103.132347,73.646537,20.331002,0.388448,0.356778,0.254774,-0.042498,289.066039,-68.126429,78.722627,78.173085,45.427664,32.195878,0.389093,0.386377,0.224530,-0.003503,202.323376,-66.040383,109.482195,101.440253,70.381430,23.016882,0.389195,0.360607,0.250197,-0.038127,281.303878,-70.159588,115.108836,102.952961,71.572404,19.224682,0.397428,0.355459,0.247113,-0.055745,289.634200,-74.916989,117.041167,104.110993,74.587544,16.593275,0.395757,0.352036,0.252207,-0.058467,295.739704,-71.977072,245.034483,254.972617,252.435091,12.475659,0.325652,0.338860,0.335488,0.019876,752.442191,4.863083,0.132305,0.333101,0.355040,0.089487,0.378832,0.488493,0.120166,0.451222,0.409191,0.099052,0.413596,0.452134,0.122999,0.400516,0.431187,0.093602,0.354504,0.493635,0.127669,0.352005,0.440390,0.165414,0.447776,0.314920,0.133070,0.361790,0.429369,0.121517,0.388598,0.451407,0.121377,0.380894,0.460396,0.457614,0.038976,0.999893,91.569886,127.519749,142.495405,126.598100,115.117122,134.032965,145.380260,134.301931,100.524519,129.574931,148.966896,129.093447,107.675322,132.617382,146.800215,132.496483,107.651599,128.939446,148.051599,128.820700,118.065104,133.048246,144.629660,133.469049,111.744048,128.106658,146.080834,128.194275,82.886657,123.986157,147.418401,122.667852,109.807966,127.456872,146.873384,127.447273,112.306954,129.228925,147.671832,129.345836,113.450488,129.605161,146.759721,129.780534,252.974645,124.000000,127.852941,130.952493
cam_2_2010_0723_120007.jpg,10.204,92.109786,86.383202,64.251814,16.404804,0.379451,0.355860,0.264689,-0.032083,242.744801,-49.989360,127.453752,106.836921,81.846616,4.373473,0.403160,0.337945,0.258896,-0.087997,316.137289,-70.597440,107.413187,96.151786,62.440385,22.450000,0.403801,0.361466,0.234734,-0.055321,266.005357,-78.684203,118.130365,100.078648,71.914914,10.112017,0.407172,0.344951,0.247877,-0.082727,290.123927,-74.379185,112.500640,101.188060,69.593177,20.282303,0.397133,0.357199,0.245668,-0.052940,283.281876,-74.502345,128.743284,110.288103,86.022341,5.810581,0.396068,0.339292,0.264640,-0.077208,325.053728,-66.986705,115.398790,106.605649,77.165165,20.647344,0.385730,0.356339,0.257931,-0.039608,299.169603,-67.674109,81.515300,81.671836,47.784450,34.043922,0.386380,0.387122,0.226497,0.000959,210.971586,-67.618235,112.258771,104.815616,74.248483,23.123978,0.385341,0.359792,0.254867,-0.034288,291.322870,-68.577420,117.615016,106.357499,74.606899,20.493082,0.393915,0.356212,0.249873,-0.050263,298.579413,-74.758716,119.871029,107.139485,77.664332,16.743609,0.393439,0.351652,0.254909,-0.056083,304.674845,-71.681850,244.047667,254.993915,246.665314,19.274848,0.327270,0.341949,0.330781,0.021935,745.706897,-5.710953,0.132923,0.315082,0.361499,0.091668,0.366132,0.499819,0.124790,0.433912,0.421229,0.100637,0.404517,0.463256,0.122523,0.386181,0.441179,0.095649,0.340775,0.504876,0.129423,0.338458,0.452698,0.168333,0.441312,0.327667,0.135162,0.343197,0.440258,0.124523,0.375128,0.461242,0.122250,0.369351,0.471737,0.373413,0.043273,0.999976,93.490730,127.542479,141.836692,126.716741,118.652899,133.583673,145.304247,134.036961,104.791484,128.786195,149.004052,128.523142,110.921674,132.315773,146.871888,132.363597,110.385928,128.953092,147.655437,128.972608,121.538377,132.623492,144.450932,133.223594,115.251782,127.906254,145.906120,128.169680,86.481578,123.532577,147.869692,122.393247,113.202585,127.193880,146.435505,127.353625,115.587161,128.712230,147.620919,128.994244,116.492092,129.475869,146.610139,129.805504,252.329615,123.032454,130.739351,129.899577
cam_2_2010_0724_120007.jpg,10.205,52.349508,51.976141,37.130421,14.472352,0.370076,0.367437,0.262487,-0.003579,141.456070,-30.064807,72.171611,60.231918,42.392088,5.900136,0.412891,0.344585,0.242524,-0.090177,174.795618,-47.619352,57.996360,53.988049,30.141071,19.838668,0.408064,0.379862,0.212074,-0.035793,142.125481,-51.702266,66.118562,56.568348,38.373069,8.645064,0.410521,0.351225,0.238253,-0.077842,161.059979,-45.940773,72.812367,67.060128,41.981663,19.326226,0.400389,0.368758,0.230853,-0.041125,181.854158,-55.909168,75.853070,68.733141,50.946546,10.666667,0.387930,0.351517,0.260552,-0.049243,195.532758,-42.693120,74.522932,71.868863,50.203900,19.010894,0.379067,0.365567,0.255366,-0.018130,196.595696,-45.983995,47.900604,51.452956,29.302873,25.702435,0.372314,0.399925,0.227761,0.035755,128.656432,-40.747814,81.050382,79.094962,56.893432,20.246109,0.373437,0.364428,0.262135,-0.012210,217.038776,-46.358481,85.522782,81.687512,60.764988,17.087253,0.375141,0.358317,0.266542,-0.022937,227.975281,-45.680317,86.115292,81.823480,64.662735,12.868933,0.370227,0.351775,0.277998,-0.025556,232.601508,-38.613301,193.034483,213.151116,227.197769,6.069980,0.304767,0.336528,0.358705,0.049526,633.383367,48.209939,0.165870,0.315311,0.209453,0.099703,0.415877,0.283026,0.142354,0.501131,0.228105,0.107046,0.423391,0.259295,0.135779,0.424780,0.285540,0.117925,0.337049,0.297612,0.148392,0.336456,0.294533,0.194273,0.443504,0.202424,0.154953,0.310454,0.321254,0.141406,0.301279,0.336403,0.142800,0.271897,0.341867,0.568613,0.150333,0.890972,54.349025,125.984846,137.522812,123.235364,66.900717,131.150669,141.048478,128.934002,57.088049,126.874176,143.487225,124.241564,62.047425,130.030687,140.930579,127.585469,72.598721,127.391045,144.135181,125.522579,74.857593,128.783854,139.950110,127.009041,77.073167,126.264560,141.428514,124.634170,52.226998,123.220858,141.342319,120.429156,84.866526,125.898444,141.514640,124.657555,88.209555,126.903339,140.972883,125.818915,88.550134,127.513827,138.889174,126.441217,214.599391,123.370183,118.479716,128.430750
cam_2_2010_0725_120007.jpg,10.206,86.994680,82.314848,56.359020,21.275995,0.385498,0.364760,0.249742,-0.027641,225.668547,-56.591488,122.611402,102.268567,75.975761,5.949971,0.407542,0.339926,0.252532,-0.090461,300.855730,-72.928447,102.561058,91.821978,56.529739,24.553159,0.408752,0.365952,0.225296,-0.055247,250.912775,-81.323558,112.993133,95.589163,66.209013,11.976180,0.411196,0.347861,0.240943,-0.083439,274.791309,-76.164270,107.255437,96.907036,62.536461,24.022175,0.402159,0.363357,0.234483,-0.050687,266.698934,-79.089552,122.329496,105.148026,79.103481,8.863076,0.399012,0.342970,0.258018,-0.075530,306.581003,-69.270559,109.381036,101.709213,71.095494,22.941896,0.387621,0.360434,0.251946,-0.036344,282.185743,-68.899260,74.219713,75.771440,41.396128,35.927040,0.387799,0.395906,0.216295,0.010345,191.387281,-67.198897,107.653390,100.886046,68.141915,25.976787,0.389088,0.364629,0.246283,-0.032451,276.681351,-72.255605,113.333702,102.769415,69.548792,22.656336,0.396755,0.359771,0.243474,-0.048885,285.651909,-77.005534,115.060124,103.252741,72.240704,19.204654,0.396003,0.355366,0.248631,-0.054085,290.553569,-73.831458,241.975659,254.965517,248.771805,19.183570,0.324489,0.341908,0.333603,0.026140,745.712982,0.602434,0.142076,0.368542,0.341626,0.094110,0.390917,0.480829,0.127672,0.465637,0.402200,0.104111,0.430424,0.443110,0.128241,0.422394,0.420610,0.101386,0.364377,0.479724,0.134077,0.359862,0.428987,0.175134,0.476105,0.302245,0.139022,0.372519,0.422432,0.127625,0.395944,0.444449,0.127038,0.391129,0.453503,0.418432,0.051090,0.999873,88.663711,126.619539,144.026922,125.560091,113.803180,133.416133,146.107815,133.615116,100.062637,128.458310,149.960852,127.957708,105.958369,131.970279,147.594313,131.761112,105.571429,128.259701,149.190618,128.036954,115.824561,131.981360,145.359101,132.282824,109.839812,127.308003,146.546873,127.300005,79.689530,122.873127,148.146232,121.412600,108.868109,126.696914,147.636244,126.640676,111.645822,128.320421,148.440509,128.403241,112.219657,128.957861,147.440397,129.070113,252.073022,122.707911,129.551724,129.544571
